Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-08-27 11-AM,BTCEUR,5780.43,5788.86,5760.87,5774.88,34.9,201533.42
2018-08-27 10-AM,BTCEUR,5762.99,5783.55,5760.84,5780.43,52.68,304173.59
2018-08-27 09-AM,BTCEUR,5774.44,5776.2,5752.42,5762.99,30.38,175133.88
2018-08-27 08-AM,BTCEUR,5780,5780,5751.01,5774.44,28.7,165586.94
2018-08-27 07-AM,BTCEUR,5778.85,5792.77,5767.44,5780,58.15,336172.0
2018-08-27 06-AM,BTCEUR,5780.07,5786.66,5760.02,5778.85,19.26,111310.79
2018-08-27 05-AM,BTCEUR,5768.78,5793.87,5760.01,5780.07,49.82,287979.51
2018-08-27 04-AM,BTCEUR,5736.65,5788.87,5736.65,5768.78,34.06,196345.08
2018-08-27 03-AM,BTCEUR,5743.7,5751.49,5717.21,5736.65,30.3,173792.9
2018-08-27 02-AM,BTCEUR,5731.47,5756.37,5731.26,5743.7,23.43,134546.74
2018-08-27 01-AM,BTCEUR,5755.02,5771.46,5731.47,5731.47,17.52,100729.38
2018-08-27 12-AM,BTCEUR,5761.14,5762.92,5739.96,5755.02,24.03,138126.03
2018-08-26 11-PM,BTCEUR,5754.08,5779.59,5738.11,5761.14,22.95,132119.8
2018-08-26 10-PM,BTCEUR,5754.71,5760,5726.77,5754.08,9.02,51867.76
2018-08-26 09-PM,BTCEUR,5748.42,5759.99,5737.1,5754.71,15.13,86988.35
2018-08-26 08-PM,BTCEUR,5769.4,5769.4,5725.36,5748.42,35.26,202567.66
2018-08-26 07-PM,BTCEUR,5760.12,5769.4,5738.58,5769.4,30.44,175170.75
2018-08-26 06-PM,BTCEUR,5719,5769.94,5718.29,5760.12,16.51,94795.72
2018-08-26 05-PM,BTCEUR,5715.42,5747.67,5707.02,5719,19.29,110347.66
2018-08-26 04-PM,BTCEUR,5748.74,5764.36,5709.85,5715.42,68.29,391956.16
2018-08-26 03-PM,BTCEUR,5759.43,5776.88,5740,5748.74,46.85,269158.06
2018-08-26 02-PM,BTCEUR,5787.73,5793.01,5759.43,5759.43,24.14,139494.41
2018-08-26 01-PM,BTCEUR,5752.09,5791.02,5747.59,5787.73,28.99,167347.2
2018-08-26 12-PM,BTCEUR,5772.73,5778.43,5742.11,5752.09,39.41,226867.24
2018-08-26 11-AM,BTCEUR,5739.98,5784.83,5731.08,5772.73,28.07,161786.26
2018-08-26 10-AM,BTCEUR,5743.9,5750.09,5715.57,5739.98,30.75,176426.97
2018-08-26 09-AM,BTCEUR,5718.2,5750.1,5703,5743.9,51.09,292639.3
2018-08-26 08-AM,BTCEUR,5716.82,5732.98,5705.01,5718.2,24.9,142433.41
2018-08-26 07-AM,BTCEUR,5692.12,5721.7,5680,5716.82,24.99,142576.95
2018-08-26 06-AM,BTCEUR,5679.03,5702.2,5657.94,5692.12,35.65,202547.88
2018-08-26 05-AM,BTCEUR,5699.58,5706.48,5670.2,5679.03,33.3,189094.17
2018-08-26 04-AM,BTCEUR,5698.1,5716.3,5679.63,5699.58,17.13,97568.82
2018-08-26 03-AM,BTCEUR,5720.86,5724.9,5680.18,5698.1,41.63,237068.45
