Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-01-01 12-PM,ETHEUR,620.77,627,618.37,624.95,265.63,165519.92
2018-01-01 11-AM,ETHEUR,629.74,631.75,614.32,620.77,801.12,495243.91
2018-01-01 10-AM,ETHEUR,625.01,630.6,622.31,629.74,3704.44,2322812.56
2018-01-01 09-AM,ETHEUR,620.96,630,620.96,625.01,280.08,175407.31
2018-01-01 08-AM,ETHEUR,629.98,633.97,618.01,620.96,250.51,156498.4
2018-01-01 07-AM,ETHEUR,636.21,638,629.98,629.98,459.73,291885.73
2018-01-01 06-AM,ETHEUR,625.56,636.21,621.75,636.21,2635.23,1666856.44
2018-01-01 05-AM,ETHEUR,623,626.56,616.7,625.56,180.46,112553.23
2018-01-01 04-AM,ETHEUR,615.75,623,613.92,623,927.31,577501.99
2018-01-01 03-AM,ETHEUR,607.9,617.67,607.21,615.75,44.89,27499.3
2018-01-01 02-AM,ETHEUR,610.49,612.54,605.99,607.9,83.97,51094.86
2018-01-01 01-AM,ETHEUR,612.5,615.79,605.56,610.49,287.04,175287.12
2018-01-01 12-AM,ETHEUR,621.5,621.5,611.01,612.5,123.09,75565.08
2017-12-31 11-PM,ETHEUR,619.99,623.01,616.04,621.5,52.33,32436.4
2017-12-31 10-PM,ETHEUR,618.31,622.54,615.01,619.99,215.94,133474.32
2017-12-31 09-PM,ETHEUR,627.21,627.21,618.29,618.31,250.01,155106.56
2017-12-31 08-PM,ETHEUR,621.8,627.47,620.39,627.21,213.34,133181.09
2017-12-31 07-PM,ETHEUR,620,623.99,617.54,621.8,159.3,98841.21
2017-12-31 06-PM,ETHEUR,623,624.02,617.55,620,721.44,446464.79
2017-12-31 05-PM,ETHEUR,618.25,627.47,618,623,831.41,518079.12
2017-12-31 04-PM,ETHEUR,610.98,624.62,606.73,618.25,827.14,511372.01
2017-12-31 03-PM,ETHEUR,607.2,611.61,599.15,610.98,377.35,228728.59
2017-12-31 02-PM,ETHEUR,596.55,609.1,596.55,607.2,347.65,209916.15
2017-12-31 01-PM,ETHEUR,601.05,602.92,595.65,596.55,339.5,203709.24
2017-12-31 12-PM,ETHEUR,597.88,605.99,592.01,601.05,737.84,441908.48
2017-12-31 11-AM,ETHEUR,593.22,599.41,582.53,597.88,1300.55,770301.79
2017-12-31 10-AM,ETHEUR,581.53,593.4,580.01,593.22,271.66,159776.12
2017-12-31 09-AM,ETHEUR,584.84,588.91,578.95,581.53,299.53,175273.39
2017-12-31 08-AM,ETHEUR,593.23,596,582.18,584.84,285.96,168560.65
2017-12-31 07-AM,ETHEUR,582.7,593.23,582.16,593.23,160.34,94121.82
2017-12-31 06-AM,ETHEUR,586.73,592.78,578.72,582.7,450.86,263757.56
2017-12-31 05-AM,ETHEUR,587.8,594.73,585.89,586.73,227.9,134348.15
2017-12-31 04-AM,ETHEUR,585.97,596.11,583.49,587.8,707.08,416650.15
2017-12-31 03-AM,ETHEUR,594.1,596.69,585.25,585.97,442.01,260996.13
2017-12-31 02-AM,ETHEUR,594.71,599,590.38,594.1,406.33,241205.86
2017-12-31 01-AM,ETHEUR,598.25,600,591.93,594.71,237.4,141393.89
2017-12-31 12-AM,ETHEUR,586.6,598.9,581,598.25,496.5,292631.53
2017-12-30 11-PM,ETHEUR,597.03,600.25,585,586.6,675.07,399919.04
2017-12-30 10-PM,ETHEUR,599.85,604.99,595,597.03,533.68,319875.43
2017-12-30 09-PM,ETHEUR,595.63,602.26,590,599.85,409.52,244056.94
2017-12-30 08-PM,ETHEUR,596.88,599.83,587.13,595.63,652.6,387411.56
2017-12-30 07-PM,ETHEUR,589.21,596.88,586.63,596.88,505.19,299558.18
2017-12-30 06-PM,ETHEUR,586.91,591.03,580.75,589.21,972.15,569189.73
2017-12-30 05-PM,ETHEUR,572.88,593.34,570.91,586.91,1063.9,619081.4
2017-12-30 04-PM,ETHEUR,575.99,581.25,564.15,572.88,997.89,571784.66
2017-12-30 03-PM,ETHEUR,585.82,589.34,575,575.99,825.17,479957.11
2017-12-30 02-PM,ETHEUR,582.56,600,577.5,585.82,1164.87,684671.17
2017-12-30 01-PM,ETHEUR,579.75,586.89,557,582.56,3029.59,1736635.67
2017-12-30 12-PM,ETHEUR,605.17,608.54,571.29,579.75,4031.95,2407765.72
2017-12-30 11-AM,ETHEUR,598.17,606.98,592.03,605.17,1518.32,913563.48
2017-12-30 10-AM,ETHEUR,595.27,605.49,592,598.17,1227.76,735061.12
2017-12-30 09-AM,ETHEUR,596.78,605,587.59,595.27,1752.14,1041593.83
2017-12-30 08-AM,ETHEUR,597.59,607.36,592.09,596.78,1216.88,727932.69
2017-12-30 07-AM,ETHEUR,589.87,599.71,586.01,597.59,509.77,302174.1
2017-12-30 06-AM,ETHEUR,588,596.36,584.17,589.87,533.53,314553.58
2017-12-30 05-AM,ETHEUR,570,591.82,569,588,519.21,301395.79
2017-12-30 04-AM,ETHEUR,583.25,586.82,568,570,1066.74,613356.67
2017-12-30 03-AM,ETHEUR,591.75,599.49,578,583.25,3053.92,1789034.49
2017-12-30 02-AM,ETHEUR,602,603.69,586.02,591.75,1736.58,1032128.53
2017-12-30 01-AM,ETHEUR,612.74,616.79,596.26,602,1187.39,722769.64
2017-12-30 12-AM,ETHEUR,619.06,626.47,605.74,612.74,941.8,576613.66
2017-12-29 11-PM,ETHEUR,619.05,626.35,616.97,619.06,369.81,229975.19
2017-12-29 10-PM,ETHEUR,611,620,610.8,619.05,430.62,265523.05
2017-12-29 09-PM,ETHEUR,617.56,619.99,608,611,1168.12,719054.24
2017-12-29 08-PM,ETHEUR,629.47,629.47,615.4,617.56,1056.77,657844.5
2017-12-29 07-PM,ETHEUR,620.04,629.58,613.85,629.47,1651.68,1027673.82
2017-12-29 06-PM,ETHEUR,620,623.59,615.9,620.04,561.01,347565.36
2017-12-29 05-PM,ETHEUR,628,630,619.81,620,1029.19,643347.41
2017-12-29 04-PM,ETHEUR,626.5,634.98,625.01,628,1160.91,731436.18
2017-12-29 03-PM,ETHEUR,624.95,627.88,617.23,626.5,811.19,506106.07
2017-12-29 02-PM,ETHEUR,618,625.58,616.42,624.95,1291.5,803104.11
2017-12-29 01-PM,ETHEUR,609,618,605.02,618,833.73,509994.72
2017-12-29 12-PM,ETHEUR,613.2,613.2,603.3,609,617.25,375802.55
2017-12-29 11-AM,ETHEUR,600.18,613.2,600.17,613.2,1097.46,665272.84
2017-12-29 10-AM,ETHEUR,601.9,615.64,597,600.18,1344.25,813859.2
2017-12-29 09-AM,ETHEUR,617,620.3,601.9,601.9,917.59,560075.92
2017-12-29 08-AM,ETHEUR,616.31,626.24,609.75,617,987.84,611598.64
2017-12-29 07-AM,ETHEUR,626.55,626.6,613.68,616.31,825.67,512682.35
2017-12-29 06-AM,ETHEUR,624.87,629.48,624.01,626.55,355.87,223141.37
